setting,seed,fold,modality,n,pearson,spearman,covariance,q_mean,q_std,q_mean_minus_one_third
positive_margin,43,2,emg,17,0.8912534290330331,0.6176470588235294,0.021717190344153862,0.06790804344732836,0.04228294489069953,-0.26542528988600494
positive_margin,43,2,table,17,-0.20157993720018214,-0.8455882352941178,-0.06399743038747521,0.48740192310160685,0.15396208589123117,0.15406858976827353
positive_margin,43,3,us,17,-0.1718288721893127,-0.43627450980392163,-0.0008350433688403322,0.10655499271041907,0.012790375575692833,-0.22677834062291424
positive_margin,43,3,emg,17,0.18619839251799036,-0.39460784313725494,0.012500051694884202,0.1832169954355887,0.09410031682028261,-0.15011633789774462
positive_margin,43,3,table,17,-0.6625179741696176,-0.9877450980392157,-0.03048188581975182,0.26700522066336563,0.13562749220366058,-0.06632811266996769
positive_margin,43,4,us,17,0.026653138621243466,-0.6666666666666667,0.0015038761494529547,0.2614916321964178,0.054670651622797405,-0.07184170113691551
positive_margin,43,4,emg,17,0.313364772787831,-0.2524509803921569,0.006828537774776575,0.20633467162225583,0.03182032006347466,-0.1269986617110775
positive_margin,43,4,table,17,0.18293176172935655,-0.6862745098039217,0.0394927327601427,0.2931459235636322,0.12262490348830218,-0.04018740976970109
positive_margin,44,0,us,17,-0.031105263994644874,-0.6323529411764707,-0.0020284069361297384,0.23225841966285124,0.07348458614806938,-0.10107491367048207
positive_margin,44,0,emg,17,-0.28271920165102504,-0.5196078431372549,-0.013653540244411653,0.07009416910173233,0.09309363051627581,-0.263239164231601
positive_margin,44,0,table,17,-0.12376648663364628,-0.7083333333333334,-0.03339272466174134,0.3359296606501456,0.12091576774052182,0.002596327316812308
positive_margin,44,1,us,17,0.5503170773440655,-0.31617647058823534,0.062041234021952156,0.2579839690644255,0.06650124744241771,-0.07534936426890781
positive_margin,44,1,emg,17,-0.7463254397371805,-0.6470588235294119,-0.00956519843282881,0.07855633967396926,0.04755659467375121,-0.25477699365936407
positive_margin,44,1,table,17,-0.5137519116388404,-0.8799019607843139,-0.09453728210509121,0.363562105633189,0.19840646731935263,0.03022877229985571
positive_margin,44,2,us,17,-0.22210938407001532,-0.7352941176470589,-0.04270267475963108,0.37104896707866947,0.10571473019374801,0.03771563374533615
positive_margin,44,2,emg,17,0.859375628095733,0.2058823529411765,0.046140558303766566,0.1138884226562164,0.08182179861200044,-0.2194449106771169
positive_margin,44,2,table,17,-0.009288788334458342,-0.7573529411764707,-0.0029048457288766796,0.48336098043248166,0.14804954886165136,0.15002764709914834
