setting,modality,level,comparison,metric,estimate,ci95_low,ci95_high
positive_margin,us,0.25,corrupted_minus_clean,sensitivity,-0.09139784946236551,-0.16666666666666685,-0.026881720430107614
positive_margin,us,0.25,corrupted_minus_clean,specificity,0.13043478260869568,0.0,0.26086956521739135
positive_margin,us,0.25,corrupted_minus_clean,balanced_accuracy,0.019518466573165028,-0.051075268817204256,0.10378681626928454
positive_margin,us,0.25,corrupted_minus_clean,f1,-0.02992729964841878,-0.08030327723124335,0.013017446927149737
positive_margin,us,0.25,corrupted_minus_clean,brier,0.0014436509234828504,-0.015894542063180497,0.020036494332043145
positive_margin,us,0.25,corrupted_minus_clean,log_loss,0.006674838751873191,-0.035956636647335116,0.05322003569944133
positive_margin,us,0.5,corrupted_minus_clean,roc_auc,0.00911640953716697,-0.019167835437120195,0.03973819541841972
positive_margin,us,0.5,corrupted_minus_clean,accuracy,-0.0117647058823529,-0.08235294117647052,0.04705882352941193
positive_margin,us,0.5,corrupted_minus_clean,sensitivity,-0.08064516129032251,-0.16129032258064513,-0.016129032258064502
positive_margin,us,0.5,corrupted_minus_clean,specificity,0.17391304347826086,0.04347826086956519,0.34782608695652173
positive_margin,us,0.5,corrupted_minus_clean,balanced_accuracy,0.04663394109396923,-0.032258064516129004,0.13604488078541366
positive_margin,us,0.5,corrupted_minus_clean,f1,-0.016643724189713494,-0.06633021491368488,0.026302729528535962
positive_margin,us,0.5,corrupted_minus_clean,brier,0.002514367300509482,-0.015364608562605202,0.021815099356496084
positive_margin,us,0.5,corrupted_minus_clean,log_loss,0.009960816647711257,-0.033750979946126865,0.05778054959834319
positive_margin,us,1.0,corrupted_minus_clean,roc_auc,-0.3812529219261337,-0.5033894343151004,-0.2609864422627396
positive_margin,us,1.0,corrupted_minus_clean,accuracy,-0.09411764705882364,-0.16470588235294126,-0.02352941176470591
positive_margin,us,1.0,corrupted_minus_clean,sensitivity,0.06451612903225812,0.016129032258064502,0.12903225806451613
positive_margin,us,1.0,corrupted_minus_clean,specificity,-0.5217391304347826,-0.7391304347826088,-0.30434782608695654
positive_margin,us,1.0,corrupted_minus_clean,balanced_accuracy,-0.22861150070126224,-0.3317759467040671,-0.11991584852734927
positive_margin,us,1.0,corrupted_minus_clean,f1,-0.04195876824012046,-0.08669514317354843,0.0053021208483393645
positive_margin,us,1.0,corrupted_minus_clean,brier,0.1182522024959596,0.0769436140327588,0.16037856969334432
positive_margin,us,1.0,corrupted_minus_clean,log_loss,5.400229459914559,3.417154825243521,7.305298765048004
positive_margin,us,2.0,corrupted_minus_clean,roc_auc,-0.34712482468443195,-0.46739130434782605,-0.22930399719495093
positive_margin,us,2.0,corrupted_minus_clean,accuracy,-0.09411764705882364,-0.16470588235294126,-0.02352941176470591
positive_margin,us,2.0,corrupted_minus_clean,sensitivity,0.06451612903225812,0.016129032258064502,0.12903225806451613
positive_margin,us,2.0,corrupted_minus_clean,specificity,-0.5217391304347826,-0.7391304347826088,-0.30434782608695654
positive_margin,us,2.0,corrupted_minus_clean,balanced_accuracy,-0.22861150070126224,-0.3317759467040671,-0.11991584852734927
positive_margin,us,2.0,corrupted_minus_clean,f1,-0.04195876824012046,-0.08669514317354843,0.0053021208483393645
positive_margin,us,2.0,corrupted_minus_clean,brier,0.11301620208643785,0.0719705827151221,0.15485066540186765
positive_margin,us,2.0,corrupted_minus_clean,log_loss,5.380976494680309,3.395968541775965,7.292375431946119
