seed,modality,fold,correct,variable,n,mean,std,min,p05,p25,median,p75,p95,max
43,table,2,1,abs_gap,14,7.234641943659101,1.8139588028115334,3.1787867546081543,3.5359828233718873,6.744958162307739,7.352688550949097,8.420012414455414,9.151536047458649,10.271955490112305
43,table,2,1,quality,14,0.452998443373612,0.10766573149367802,0.2329041063785553,0.23788788244128226,0.42517008632421494,0.45201185345649714,0.528332456946373,0.5778156071901321,0.6454436779022217
43,table,2,1,loss,14,0.005104712773935776,0.011556384424503765,3.4589071281843076e-05,0.00013812073237202683,0.0002205270667454684,0.0006477155388968647,0.0011906844783977633,0.029714255452166542,0.04079268786134582
43,table,3,-1,logit0,17,-0.4810960117508383,1.6796109387730536,-3.0187206268310547,-2.549245834350586,-2.128488779067993,-0.2490157783031463,0.7618087530136108,2.068437480926513,2.412008285522461
43,table,3,-1,logit1,17,1.713702929808813,2.195956251112404,-1.822569727897644,-1.4803728818893434,-0.0753220245242118,1.383044719696045,3.6120762825012207,4.508834838867187,5.33357048034668
43,table,3,-1,offset,17,0.6163034590289873,0.27505057173883934,0.2938605546951294,0.2945475339889526,0.3684193044900894,0.5670144706964493,0.7746709585189819,1.101149845123291,1.1574249267578125
43,table,3,-1,gap,17,2.194798941559651,3.8709200788489593,-4.234578013420105,-3.548810362815857,-0.8371307775378226,1.6320604979991913,5.744907855987549,6.8153699874877915,8.352291107177734
43,table,3,-1,abs_gap,17,3.6800984613159122,2.5016074763494878,0.24120369553565985,0.28369603753089906,1.063508003950119,3.7667887210845947,5.744907855987549,6.8153699874877915,8.352291107177734
43,table,3,-1,quality,17,0.26058249307029385,0.1321912145668793,0.1088861748576164,0.1115008160471916,0.1273402720689773,0.2426390498876571,0.3615270256996155,0.45101695060729974,0.5333806276321411
43,table,3,-1,loss,17,0.22621997554828444,0.36765930974441297,0.00023582771909502753,0.0013346203525621547,0.003193923301811896,0.02286285069847116,0.35973593728789544,0.9288195661951799,1.3600823511121254
43,table,3,0,logit0,2,0.7263211607933044,0.17385214567184448,0.55246901512146,0.5698542296886444,0.6393950879573822,0.7263211607933044,0.8132472336292267,0.8827880918979645,0.9001733064651489
43,table,3,0,logit1,2,0.07396531105041501,0.2373000085353851,-0.1633346974849701,-0.13960469663143157,-0.04468469321727754,0.07396531105041501,0.19261531531810755,0.28753531873226157,0.3112653195858001
43,table,3,0,offset,2,0.40014323592185974,0.031723931431770325,0.3684193044900894,0.37159169763326644,0.3842812702059746,0.40014323592185974,0.4160052016377449,0.42869477421045304,0.43186716735363007
43,table,3,0,gap,2,-0.6523558497428894,0.41115215420722956,-1.063508003950119,-1.022392788529396,-0.8579319268465042,-0.6523558497428894,-0.44677977263927465,-0.28231891095638284,-0.24120369553565985
43,table,3,0,abs_gap,2,0.6523558497428894,0.41115215420722956,0.24120369553565985,0.28231891095638284,0.44677977263927465,0.6523558497428894,0.8579319268465042,1.022392788529396,1.063508003950119
43,table,3,0,quality,2,0.11645083501935,0.0032239221036433965,0.1132269129157066,0.11354930512607095,0.1148388739675283,0.11645083501935,0.1180627960711717,0.11935236491262906,0.1196747571229934
43,table,3,0,loss,2,1.0905431105390346,0.26953924057309064,0.8210038699659441,0.8479577940232532,0.9557734902524895,1.0905431105390346,1.22531273082558,1.3331284270548163,1.3600823511121254
43,table,3,1,logit0,15,-0.6420849680900573,1.7242129826062171,-3.0187206268310547,-2.6079301834106445,-2.1306601762771606,-1.2961475849151611,0.6469468474388123,2.1113838315010067,2.412008285522461
43,table,3,1,logit1,15,1.9323346123099328,2.2475276323381084,-1.822569727897644,-1.5231474876403808,0.08122189715504652,2.4706411361694336,3.7966476678848267,4.611926794052123,5.33357048034668
43,table,3,1,offset,15,0.6451248221099377,0.28025875245679416,0.2938605546951294,0.29446166157722475,0.36408437229692936,0.5872467756271362,0.8275322914123535,1.1081842303276062,1.1574249267578125
43,table,3,1,gap,15,2.57441958039999,3.9666612990911876,-4.234578013420105,-3.634531319141388,-0.5657249502837658,3.7667887210845947,6.039862275123596,7.0074851274490335,8.352291107177734
43,table,3,1,abs_gap,15,4.0837974761923155,2.384247514646901,0.29431912302970886,0.5707677066326142,2.1044991761446,4.234578013420105,6.039862275123596,7.0074851274490335,8.352291107177734
43,table,3,1,quality,15,0.27980004747708637,0.12908870839702302,0.1088861748576164,0.1111739858984947,0.16257774084806437,0.2493504136800766,0.37990640103816986,0.46131241023540487,0.5333806276321411
43,table,3,1,loss,15,0.11097689088285104,0.1749897064560409,0.00023582771909502753,0.0011972712733787638,0.002482911727670123,0.014382003176852454,0.1259214444222042,0.45177013129870464,0.5567767299051747
43,table,4,-1,logit0,17,-0.08124163746833804,2.8969834739023126,-3.700505256652832,-3.349420356750488,-2.3471827507019043,-0.9569166302680968,0.9783912301063538,4.888609600067139,5.027425289154053
43,table,4,-1,logit1,17,1.2107989560155308,2.4969328987582706,-2.967592239379883,-2.8429189682006837,0.08811055123806,1.7925171852111816,3.2961199283599854,4.241573619842529,4.580214977264404
43,table,4,-1,offset,17,0.5647786592735964,0.22402218307458524,0.3168661594390869,0.329298734664917,0.4178002774715424,0.48821496963500977,0.5741621553897858,1.0306456327438354,1.0335620641708372
43,table,4,-1,gap,17,1.2920405934838688,5.390141978082856,-7.9950175285339355,-7.711553287506104,-0.8816646486520767,2.7494338154792786,5.571162462234497,7.5260613441467274,8.280720233917236
43,table,4,-1,abs_gap,17,4.852084394763498,2.6796037888452204,0.4215187430381775,0.7505297183990479,2.7494338154792786,5.539568185806274,7.326738119125366,8.052158069610595,8.280720233917236
43,table,4,-1,quality,17,0.30819084013209624,0.13083624156142198,0.1281944811344146,0.1287874281406402,0.1854518949985504,0.32999187707901,0.4157563745975494,0.48890616893768307,0.5027762651443481
43,table,4,-1,loss,17,0.7046241758752847,1.8036777125161656,0.00025332257081611687,0.0003203296448900161,0.0007790618343785916,0.005714079954912243,0.36105172926055795,2.8803845567325057,7.6411676099740475
43,table,4,0,logit0,4,1.5877374336123466,1.9442871392817016,-0.2662687003612518,-0.10859016627073281,0.5221239700913429,0.8816563785076141,1.9472698420286179,4.272578510642051,4.85390567779541
43,table,4,0,logit1,4,-0.2766667939722539,1.507460976281207,-2.786781549453736,-2.354255329817534,-0.6241504512727262,0.230064682662487,0.5775483399629593,1.0914976745843885,1.219985008239746
43,table,4,0,offset,4,0.6555353198200464,0.22100326649776075,0.47685815393924713,0.48596326671540735,0.5223837178200483,0.5558605305850506,0.6890121325850487,0.9646520778536793,1.0335620641708372
43,table,4,0,gap,4,-1.8644042275846004,3.451088578226166,-7.6406872272491455,-6.626833840459585,-2.571420293301344,-0.6515916958451271,0.055424369871616364,1.200087840855121,1.486253708600998
43,table,4,0,abs_gap,4,2.6075310818850994,2.9303237288056687,0.4215187430381775,0.4905406288802624,0.7666281722486019,1.1839591786265373,3.024862088263035,6.717522199451921,7.6406872272491455
43,table,4,0,quality,4,0.22231357544660563,0.1519953375043065,0.1289356648921966,0.12946851029992099,0.13159989193081856,0.13743999600410461,0.2281536795198917,0.43398165181279164,0.4854386448860168
43,table,4,0,loss,4,2.8713658017168964,2.7672623912563274,0.9259538057454213,0.9712836845425067,1.1526031997308481,1.4591708955740579,3.177933497560106,6.748520787491257,7.6411676099740475
43,table,4,1,logit0,13,-0.5947736593393179,2.948030032607394,-3.700505256652832,-3.4371915817260743,-2.9653337001800537,-1.6074204444885254,0.9208930134773254,4.71996259689331,5.027425289154053
43,table,4,1,logit1,13,1.6684807252425413,2.561945484936997,-2.967592239379883,-2.8740872859954836,0.08811055123806,2.382287979125977,3.798773050308228,4.326233959197998,4.580214977264404
43,table,4,1,offset,13,0.5368535329516118,0.21745141435685764,0.3168661594390869,0.3261905908584595,0.41671967506408714,0.43985486030578613,0.5105386972427366,0.92834016084671,1.029916524887085
43,table,4,1,gap,13,2.263254384581859,5.506337349950987,-7.9950175285339355,-7.594049882888794,-0.8327824622392654,3.9897084236145024,6.764106750488281,7.714726066589354,8.280720233917236
43,table,4,1,abs_gap,13,5.542716183341467,2.172640957848042,0.8327824622392654,1.9827732741832735,3.9897084236145024,5.571162462234497,7.326738119125366,8.109298610687256,8.280720233917236
43,table,4,1,quality,13,0.33461461388147795,0.11094743082958734,0.1281944811344146,0.16254892945289606,0.2400624006986618,0.3447318375110626,0.4157563745975494,0.4759386003017425,0.5027762651443481
43,table,4,1,loss,13,0.03793444484709663,0.09490347843300123,0.00025332257081611687,0.00030357787637154133,0.0006574992814405434,0.0037988287710035706,0.01833597285875488,0.1816216626170729,0.36105172926055795
43,us,-1,-1,logit0,85,-0.058842059623737654,0.521730172412271,-1.426861047744751,-0.7494335651397706,-0.4262116849422455,-0.0736756846308708,0.2318556904792785,0.8366213083267211,1.7872766256332395
43,us,-1,-1,logit1,85,1.993133750908515,0.9896576763453143,-0.2096403092145919,0.3072682619094848,1.2704161405563354,2.0887386798858643,2.732012987136841,3.440746212005615,4.781043529510498
43,us,-1,-1,offset,85,0.9671458456423887,0.37292683542797883,0.2879568338394165,0.33536602556705475,0.7250089049339294,1.0248517766594887,1.2402527630329132,1.5539419531822205,1.7481210380792618
43,us,-1,-1,gap,85,2.0519758105322525,1.3953321038304045,-1.9969169348478315,-0.10619043707847593,1.1695984303951263,2.192697063088417,3.034273147583008,4.074856913089752,6.207904577255249
43,us,-1,-1,abs_gap,85,2.133390030093998,1.2673607957029478,0.0005724132061004639,0.15534988045692444,1.181327223777771,2.192697063088417,3.034273147583008,4.074856913089752,6.207904577255249
43,us,-1,-1,quality,85,0.22234663682825426,0.07768787882982732,0.0983300134539604,0.10643296688795084,0.1560422480106353,0.2181701511144638,0.2769663631916046,0.3459108650684356,0.4783054888248443
43,us,-1,-1,loss,85,0.7150609151032747,1.017300434852555,0.0020114278022074217,0.016876063473201874,0.0618591668981785,0.1983329624716037,0.834734712664619,3.0136217177714344,3.831431485815747
43,us,-1,0,logit0,25,0.06696730017662049,0.4521060685568805,-0.65837162733078,-0.6184400320053101,-0.1568761467933654,0.0893865972757339,0.2993686497211456,0.9173574924468991,1.1012718677520752
43,us,-1,0,logit1,25,1.7470004451274872,1.0153330249404529,0.2115063965320587,0.2868226170539856,0.8502777814865112,1.909858226776123,2.5851316452026367,3.0580418109893803,3.6528782844543457
43,us,-1,0,offset,25,0.9069838726520538,0.40840989848988624,0.29908244311809534,0.3058262780308723,0.591099202632904,0.9622377268970013,1.1980948746204376,1.5429388940334319,1.7481210380792618
43,us,-1,0,gap,25,1.6800331449508668,1.3429100925911985,-0.6526071429252625,-0.43541398644447327,0.47732953727245336,1.768258810043335,2.6625573113560677,3.712923848628998,3.809514492750168
43,us,-1,0,abs_gap,25,1.7864805412292482,1.1976669656987515,0.0005724132061004639,0.15534988045692444,0.6526071429252625,1.768258810043335,2.6625573113560677,3.712923848628998,3.809514492750168
43,us,-1,0,quality,25,0.2044250890612602,0.07604867467710635,0.0992229729890823,0.10077637881040566,0.1320528835058212,0.2049865573644638,0.2646059095859527,0.3082158327102661,0.367479532957077
43,us,-1,0,loss,25,2.030507247313196,0.9994482621843871,0.6934334281201047,0.7738510609878164,1.0717690215392341,1.925800729626498,2.7300005823323366,3.737040406711887,3.831431485815747
43,us,-1,1,logit0,60,-0.11126262620722022,0.5395465601535911,-1.426861047744751,-0.8113486856222153,-0.461727038025856,-0.09085887297987935,0.17484151199460024,0.7313408613204954,1.7872766256332395
43,us,-1,1,logit1,60,2.095689294983943,0.9603191276750183,-0.2096403092145919,0.6815822392702103,1.5316115021705627,2.108610153198242,2.81430184841156,3.4643122434616087,4.781043529510498
43,us,-1,1,offset,60,0.9922133343883616,0.3540991067839338,0.2879568338394165,0.393501590937376,0.7771860193461179,1.039149971678853,1.2518380463116046,1.5338719208724796,1.7166915684938433
43,us,-1,1,gap,60,2.2069519211911635,1.3874804234307028,-1.9969169348478315,0.13389136791229247,1.4296076595783234,2.2452372200787067,3.140042811632157,4.251229687035083,6.207904577255249
43,us,-1,1,abs_gap,60,2.2779356504543102,1.2675755915297946,0.1233732700347901,0.2572837442159653,1.463914230465889,2.2452372200787067,3.140042811632157,4.251229687035083,6.207904577255249
43,us,-1,1,quality,60,0.2298139483978351,0.07714157326676142,0.0983300134539604,0.11574776917695995,0.17913481593132016,0.22272165119647974,0.28496506065130234,0.34829288125038144,0.4783054888248443
43,us,-1,1,loss,60,0.1669582766824743,0.16877636468233295,0.0020114278022074217,0.014146604690740739,0.04240573381653723,0.10071301299252888,0.2081220582693255,0.5728550283490654,0.633361960580568
43,us,0,-1,logit0,17,-0.2414038646966219,0.2983975068048397,-0.7130947113037109,-0.6952808856964111,-0.4491415023803711,-0.2800137102603912,0.0146172270178794,0.19226261973381034,0.2592744529247284
43,us,0,-1,logit1,17,2.273636414724238,0.7088095629490081,0.7177713513374329,1.074168074131012,1.6925127506256104,2.3983404636383057,2.910271644592285,3.105994176864624,3.276875257492065
43,us,0,-1,offset,17,1.016116275013808,0.22096914347727312,0.4885229021310806,0.562874548882246,0.9340112060308456,1.066519021987915,1.1711337864398959,1.2648729622364043,1.2930239140987394
43,us,0,-1,gap,17,2.5150402794208597,0.9937779871351031,0.45849689841270447,1.0225870504975318,1.5407037436962128,2.676525056362152,3.304872840642929,3.779974520206451,3.967702686786651
43,us,0,-1,abs_gap,17,2.5150402794208597,0.9937779871351031,0.45849689841270447,1.0225870504975318,1.5407037436962128,2.676525056362152,3.304872840642929,3.779974520206451,3.967702686786651
43,us,0,-1,quality,17,0.23922040225828395,0.05982644432485566,0.1207720562815666,0.13896175473928452,0.1890845745801925,0.2465713024139404,0.2946318089962005,0.3128867089748382,0.3295615613460541
43,us,0,-1,loss,17,0.784901920158007,1.2168382857290887,0.018740142632043266,0.02265870759629589,0.038391499912717286,0.19411036587759645,0.4899491644967964,3.2141193840053064,3.745551615754467
43,us,0,0,logit0,4,-0.34595956839621067,0.2456065570586459,-0.65837162733078,-0.6269871085882187,-0.5014490336179733,-0.37004193663597107,-0.2145524714142084,-0.031216712668538264,0.0146172270178794
43,us,0,0,logit1,4,2.485961616039276,0.41385239532463913,1.909858226776123,1.9812168955802918,2.2666515707969666,2.485357165336609,2.7046672105789185,2.9915525674819947,3.063273906707764
43,us,0,0,offset,4,1.0700010238215327,0.08613130515226755,0.9622377268970013,0.9750000914558768,1.026049549691379,1.057657614350319,1.1016090884804726,1.182282729446888,1.202451139688492
43,us,0,0,gap,4,2.831921184435487,0.6584211152927543,1.8952409997582436,2.0124336082488297,2.481204042211175,2.85539910197258,3.206116244196892,3.6185396760702133,3.721645534038544
43,us,0,0,abs_gap,4,2.831921184435487,0.6584211152927543,1.8952409997582436,2.0124336082488297,2.481204042211175,2.85539910197258,3.206116244196892,3.6185396760702133,3.721645534038544
43,us,0,0,quality,4,0.2555321641266346,0.037246054928271294,0.2049865573644638,0.21102038994431496,0.23515572026371956,0.25421205163002014,0.2745884954929352,0.30189209580421444,0.3087179958820343
43,us,0,0,loss,4,2.901281113468143,0.6164883208491725,2.035248227464978,2.141420486032998,2.5661095203050768,2.912162305326563,3.247333898489629,3.645908072301499,3.745551615754467
43,us,0,1,logit0,13,-0.20923287894290227,0.30574319046984294,-0.7130947113037109,-0.699734342098236,-0.422347754240036,-0.2653024196624756,0.0581465065479278,0.20901557803153978,0.2592744529247284
43,us,0,1,logit1,13,2.2083055835503798,0.7656107782243815,0.7177713513374329,0.9850688934326173,1.5988502502441406,2.3983404636383057,2.910271644592285,3.1227187633514397,3.276875257492065
43,us,0,1,offset,13,0.9995363523037388,0.24576456351982987,0.4885229021310806,0.5442866371944547,0.8333211950957775,1.066519021987915,1.1711337864398959,1.271910700201988,1.2930239140987394
43,us,0,1,gap,13,2.4175384624932823,1.0572022709849205,0.45849689841270447,0.8815645124763252,1.5170030891895294,2.6636428833007812,3.304872840642929,3.826906561851501,3.967702686786651
43,us,0,1,abs_gap,13,2.4175384624932823,1.0572022709849205,0.45849689841270447,0.8815645124763252,1.5170030891895294,2.6636428833007812,3.304872840642929,3.826906561851501,3.967702686786651
43,us,0,1,quality,13,0.23420139860648376,0.06439398836490837,0.1207720562815666,0.13441433012485504,0.1792960613965988,0.2465713024139404,0.2946318089962005,0.3144397854804992,0.3295615613460541
43,us,0,1,loss,13,0.1337083222164268,0.1308718536450976,0.018740142632043266,0.021679066355232736,0.036046332809289705,0.06737250669809569,0.1983329624716037,0.35907436672641463,0.4899491644967964
43,us,1,-1,logit0,17,-0.185172510716845,0.5665309745570126,-1.426861047744751,-0.8852569580078125,-0.6409236788749695,-0.0839416459202766,0.1184212118387222,0.7495927810668944,0.8410420417785645
43,us,1,-1,logit1,17,2.3950435449095333,1.0262801862557636,0.3411563634872436,0.8606148004531861,1.8810834884643557,2.471518278121948,3.0371134281158447,3.7558518409728996,4.781043529510498
43,us,1,-1,offset,17,1.1049355170963442,0.24283191107728408,0.591099202632904,0.7759338274598122,0.9923901483416557,1.1017537713050842,1.2402527630329132,1.4352974414825437,1.6770912408828735
43,us,1,-1,gap,17,2.5802160556263782,1.5851016950081096,-0.49988567829132086,0.11102201938629153,1.7625925987958908,2.5458239838480945,3.678037106990814,4.641108798980712,6.207904577255249
43,us,1,-1,abs_gap,17,2.6390261354253575,1.4851273796451376,0.2637489438056946,0.4526583313941956,1.7625925987958908,2.5458239838480945,3.678037106990814,4.641108798980712,6.207904577255249
43,us,1,-1,quality,17,0.25668639996472525,0.08415199219994192,0.1315162181854248,0.1511370420455932,0.2039443105459213,0.2547004818916321,0.3062071800231933,0.37675915360450735,0.4783054888248443
43,us,1,-1,loss,17,0.8402777839848776,1.2180864115860224,0.0020114278022074217,0.011739692707607219,0.03942815520768228,0.15836982233403774,0.9740058251014796,3.379134445630165,3.7029955705415687
43,us,1,0,logit0,5,-0.05878150314092636,0.5293857460966701,-0.6409236788749695,-0.6184400320053101,-0.5285054445266724,-0.0839416459202766,0.1184212118387222,0.6965178757905959,0.8410420417785645
43,us,1,0,logit1,5,2.113996386528015,0.9640716602836485,0.3411563634872436,0.649141788482666,1.8810834884643557,2.578615665435791,2.732012987136841,2.9760933399200438,3.0371134281158447
43,us,1,0,offset,5,1.0276074416935443,0.2341623688619438,0.591099202632904,0.6728298321366311,0.999752350151539,1.1017537713050842,1.1980948746204376,1.2374885827302933,1.2473370097577572
43,us,1,0,gap,5,2.1727778896689416,1.4832527797717587,-0.49988567829132086,-0.047376087307929915,1.7626622766256335,2.6625573113560677,3.260518431663513,3.594533371925354,3.678037106990814
43,us,1,0,abs_gap,5,2.37273216098547,1.1362854653475467,0.49988567829132086,0.7524409979581834,1.7626622766256335,2.6625573113560677,3.260518431663513,3.594533371925354,3.678037106990814
43,us,1,0,quality,5,0.23664799630641933,0.06223811934141592,0.1315162181854248,0.14600183665752411,0.2039443105459213,0.2646059095859527,0.2769663631916046,0.3003590166568756,0.3062071800231933
43,us,1,0,loss,5,2.5252386072425077,0.9795776190158331,0.9740058251014796,1.1634090388481513,1.9210218938348382,2.7300005823323366,3.298169164402314,3.6220302893137175,3.7029955705415687
43,us,1,1,logit0,12,-0.23783543054014444,0.573140071225257,-1.426861047744751,-1.0545082360506057,-0.7340615540742874,-0.08913204446434975,0.10737562365829938,0.5681520864367483,0.726730465888977
43,us,1,1,logit1,12,2.512146527568499,1.0286966548488394,0.9904794096946716,1.1444446116685867,1.8457745611667633,2.286379337310791,3.2459800243377686,4.076224243640898,4.781043529510498
43,us,1,1,offset,12,1.1371555485141773,0.23908313291947525,0.8221424836665392,0.8398902446962893,0.9589438457041979,1.1484421603381634,1.2559592351317406,1.5108580037951467,1.6770912408828735
43,us,1,1,gap,12,2.7499819581086435,1.5952334374931476,0.2637489438056946,0.5762925252318383,1.743200215511024,2.369260523468256,3.980041578412056,5.130732479691504,6.207904577255249
43,us,1,1,abs_gap,12,2.7499819581086435,1.5952334374931476,0.2637489438056946,0.5762925252318383,1.743200215511024,2.369260523468256,3.980041578412056,5.130732479691504,6.207904577255249
43,us,1,1,quality,12,0.2650357348223527,0.0904499586043296,0.1560422480106353,0.15996262356638905,0.20070805773138994,0.23872344195842737,0.32645357400178904,0.40849238336086263,0.4783054888248443
43,us,1,1,loss,12,0.1382107742941984,0.16211701854878907,0.0020114278022074217,0.008699609924669782,0.01855570340395718,0.09065022892906893,0.16130590277764023,0.4551816174666047,0.5699430595481372
43,us,2,-1,logit0,17,-0.08917080830125247,0.7249921838932066,-1.117140293121338,-0.9617218494415284,-0.6268364787101746,-0.1898181587457656,0.3105922639369964,1.1066044092178338,1.7872766256332395
43,us,2,-1,logit1,17,1.831055207287564,0.8571230491764033,-0.2096403092145919,0.1851353079080582,1.339347243309021,2.0774471759796143,2.2911362648010254,2.910285425186157,3.21929669380188
43,us,2,-1,offset,17,0.8709421994931558,0.14544210807415542,0.6101327836513519,0.671102112531662,0.7678393498063087,0.8483315706253052,0.9602855145931244,1.105757024884224,1.108993723988533
43,us,2,-1,gap,17,1.9202260155888164,1.560747753183446,-1.9969169348478315,-0.9214691013097762,1.181327223777771,2.338259845972061,3.005840539932251,3.872007274627685,4.336436986923218
43,us,2,-1,abs_gap,17,2.2319347306209454,1.068489053879021,0.1344449520111084,0.5489747047424317,1.5672741830348966,2.338259845972061,3.005840539932251,3.872007274627685,4.336436986923218
43,us,2,-1,quality,17,0.21443316778715915,0.04739272784545875,0.1355598270893097,0.14212753176689147,0.1914572566747665,0.2179159224033355,0.2371483594179153,0.2931373536586761,0.3232295215129852
43,us,2,-1,loss,17,0.6157252136761677,0.8338784154178251,0.012998216349447755,0.02108787638614613,0.048311128042405116,0.12729602080587488,1.0717690215392341,2.3994140137123514,2.6529289137483167
43,us,2,0,logit0,5,0.12006900608539584,0.4688702442517992,-0.4712274670600891,-0.4083572030067444,-0.1568761467933654,0.095680832862854,0.1963314563035965,0.7884153753519056,0.9364363551139832
43,us,2,0,logit1,5,1.4172568559646606,0.6669748389816939,0.2838292121887207,0.4824649810791016,1.277008056640625,1.339347243309021,2.0774471759796143,2.1024115085601807,2.1086525917053223
43,us,2,0,offset,5,0.7686629310250283,0.11927531112598742,0.6101327836513519,0.6253751158714295,0.6863444447517395,0.7678393498063087,0.8187125623226166,0.9319709241390228,0.9602855145931244
43,us,2,0,gap,5,1.2971878498792648,1.1280439194384198,-0.6526071429252625,-0.29348255693912506,1.1430157870054245,1.181327223777771,2.2343233227729797,2.510768711566925,2.5798800587654114
43,us,2,0,abs_gap,5,1.5582307070493697,0.7260140946736525,0.6526071429252625,0.7506888717412948,1.1430157870054245,1.181327223777771,2.2343233227729797,2.510768711566925,2.5798800587654114
43,us,2,0,quality,5,0.17754429876804348,0.03414548111519932,0.1355598270893097,0.13934074044227598,0.1544643938541412,0.1616111993789672,0.2179159224033355,0.21811930537223814,0.2181701511144638
43,us,2,0,loss,5,1.7858953549006542,0.6019868812752557,1.0717690215392341,1.141371308714339,1.4197804574147581,1.4489630930976025,2.3360352887033606,2.5895501887393255,2.6529289137483167
43,us,2,1,logit0,12,-0.1763540642956893,0.7919447720195992,-1.117140293121338,-1.0102901130914688,-0.6923113465309143,-0.4489056318998337,0.31428335607051844,1.1755614012479774,1.7872766256332395
43,us,2,1,logit1,12,2.0034711870054402,0.8685269553768795,-0.2096403092145919,0.3508935041725636,1.897635281085968,2.219632148742676,2.385619342327118,3.0068514466285703,3.21929669380188
43,us,2,1,offset,12,0.9135585613548756,0.13365871371553387,0.734337568283081,0.7387111872434616,0.7891097087413073,0.8944787159562112,1.0507638398557901,1.1067684933543205,1.108993723988533
43,us,2,1,gap,12,2.17982525130113,1.6406012865051791,-1.9969169348478315,-0.8246678970754145,1.5833519250154495,2.6163801923394203,3.0886148661375046,4.017141559720039,4.336436986923218
43,us,2,1,abs_gap,12,2.512644740442435,1.0629332602846953,0.1344449520111084,0.922501029074192,1.8948654942214487,2.6163801923394203,3.0886148661375046,4.017141559720039,4.336436986923218
43,us,2,1,quality,12,0.22980352987845734,0.04350738637908924,0.1437694579362869,0.1699977472424507,0.20843581855297083,0.22730369865894315,0.24327022954821587,0.3025411561131477,0.3232295215129852
43,us,2,1,loss,12,0.12815432149929804,0.1606933614355892,0.012998216349447755,0.01855985762467789,0.04456244804299481,0.07110322357648613,0.14192351166421996,0.3868924999469177,0.6281824355667047
43,us,3,-1,logit0,17,-0.024516114417244415,0.29388641403685195,-0.5872153043746948,-0.5651048421859741,-0.2153714895248413,-0.0609960556030273,0.2318287193775177,0.36121016740798945,0.3890336155891418
43,us,3,-1,logit1,17,0.8801612415734459,0.5086782425443683,0.2115063965320587,0.219628769159317,0.4974206089973449,0.7346660494804382,1.2105730772018433,1.7835239887237546,2.0372331142425537
43,us,3,-1,offset,17,0.4278225635781008,0.11807078879950074,0.2879568338394165,0.2968573212623596,0.3280513659119606,0.39480574429035187,0.497600793838501,0.6092095732688902,0.7250089049339294
43,us,3,-1,gap,17,0.9046773559906903,0.796544231613028,-0.1775272190570831,-0.14158139824867247,0.2655918896198272,0.8638980537652969,1.4259445667266846,2.3486288309097287,2.6244484186172485
43,us,3,-1,abs_gap,17,0.9412296589683083,0.7530010361458326,0.0005724132061004639,0.09881309866905218,0.2655918896198272,0.8638980537652969,1.4259445667266846,2.3486288309097287,2.6244484186172485
43,us,3,-1,quality,17,0.12800551994758488,0.030708514988595413,0.0983300134539604,0.09904438108205792,0.1063771247863769,0.1169506534934043,0.1425911337137222,0.1875450611114501,0.2107206583023071
43,us,3,-1,loss,17,0.5596194604979337,0.3916482136748425,0.0699734667250067,0.09192656487696356,0.21533828465779092,0.46650483946754084,0.785845116928326,1.2910396457914197,1.4584700595601774
43,us,3,0,logit0,6,0.13511338084936142,0.18970055883259104,-0.1379412412643432,-0.11870494484901423,-0.023400392383337,0.1606076583266258,0.2824836671352386,0.36661737412214274,0.3890336155891418
43,us,3,0,logit1,6,0.5800849149624506,0.294756195325578,0.2115063965320587,0.2333288565278053,0.34845232963562006,0.5320683717727661,0.7793873697519302,1.0044136941432953,1.0557923316955566
43,us,3,0,offset,6,0.357599147905906,0.05667508563188071,0.29908244311809534,0.29937933385372156,0.3072153460234403,0.34633801504969597,0.3871368132531643,0.4428543746471405,0.4589255452156067
43,us,3,0,gap,6,0.44497153411308926,0.482583435358997,-0.1775272190570831,-0.13328851759433744,0.06596866250038146,0.3714607134461403,0.8027877621352673,1.1231186389923096,1.1937335729599
43,us,3,0,abs_gap,6,0.5043380782008171,0.4201541873295492,0.0005724132061004639,0.04481111466884612,0.19954338669776914,0.3714607134461403,0.8027877621352673,1.1231186389923096,1.1937335729599
43,us,3,0,quality,6,0.11023787036538119,0.011704985504130915,0.0992229729890823,0.09935101866722101,0.10103668458759778,0.10579880326986305,0.11577803641557688,0.12874431349337098,0.1320528835058212
43,us,3,0,loss,6,0.9969485672507717,0.2711046930599866,0.6934334281201047,0.71653635032216,0.7980675158623993,0.8973803782733965,1.1768930427324662,1.4061480552574406,1.4584700595601774
43,us,3,1,logit0,11,-0.1115867481990294,0.30392512526202126,-0.5872153043746948,-0.5733962655067444,-0.25374323874711985,-0.1899934709072113,0.15089754015207285,0.3306451737880707,0.3542543053627014
43,us,3,1,logit1,11,1.043839237906716,0.525923687453806,0.2216593623161316,0.3260343372821808,0.7139021158218384,0.979604959487915,1.3600924015045166,1.8786649107933044,2.0372331142425537
43,us,3,1,offset,11,0.46612624485384335,0.12504284255595313,0.2879568338394165,0.2945050857961178,0.3817642107605934,0.434710331261158,0.5531745813786983,0.65263432264328,0.7250089049339294
43,us,3,1,gap,11,1.1554259861057454,0.8218208829685434,-0.13259494304656982,-0.004610836505889865,0.5638364180922508,1.1695984303951263,1.6138356402516365,2.452061176300049,2.6244484186172485
43,us,3,1,abs_gap,11,1.1795341575687581,0.7868277728831073,0.1233732700347901,0.12798410654067996,0.5638364180922508,1.1695984303951263,1.6138356402516365,2.452061176300049,2.6244484186172485
