setting,modality,level,comparison,metric,estimate,ci95_low,ci95_high
positive_margin,table,0.0,corrupted_minus_clean,log_loss,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,log_loss,0.0,0.0,0.0
positive_margin,table,0.25,corrupted_minus_clean,roc_auc,0.0007012622720897754,-0.01566152407667143,0.01706404862085087
positive_margin,table,0.25,change_minus_equal_late_change,roc_auc,-0.0028050490883589907,-0.016830294530154388,0.011693548387096912
positive_margin,table,0.25,corrupted_minus_clean,accuracy,-0.0235294117647058,-0.050980392156862564,-0.0039215686274508554
positive_margin,table,0.25,change_minus_equal_late_change,accuracy,-0.0039215686274509665,-0.027450980392156876,0.015686274509803977
positive_margin,table,0.25,corrupted_minus_clean,sensitivity,-0.016129032258064613,-0.037634408602150615,0.005376344086021501
positive_margin,table,0.25,change_minus_equal_late_change,sensitivity,-0.005376344086021612,-0.021505376344086113,0.010752688172043112
positive_margin,table,0.25,corrupted_minus_clean,specificity,-0.0434782608695653,-0.11594202898550732,0.0
positive_margin,table,0.25,change_minus_equal_late_change,specificity,-1.1102230246251565e-16,-0.07246376811594213,0.05797101449275366
positive_margin,table,0.25,corrupted_minus_clean,balanced_accuracy,-0.029803646563814845,-0.06687996727442748,-0.0026881720430107503
positive_margin,table,0.25,change_minus_equal_late_change,balanced_accuracy,-0.0026881720430106393,-0.04160822814399279,0.02898550724637694
positive_margin,table,0.25,corrupted_minus_clean,f1,-0.01538461538461533,-0.03228880668118802,-0.0003264417902256128
positive_margin,table,0.25,change_minus_equal_late_change,f1,-0.0029140463675675354,-0.018364187574027913,0.0106668099785176
positive_margin,table,0.25,corrupted_minus_clean,brier,0.0035995036074822906,-0.002141833403729617,0.009582379435075455
positive_margin,table,0.25,change_minus_equal_late_change,brier,0.002069857777949838,0.00011014130337373557,0.004233557984140184
positive_margin,table,0.25,corrupted_minus_clean,log_loss,0.0030274472698614274,-0.01715541090932505,0.020367287175745267
positive_margin,table,0.25,change_minus_equal_late_change,log_loss,0.0003049887471327506,-0.010908205948078235,0.00862144563919454
positive_margin,table,0.5,corrupted_minus_clean,roc_auc,-0.007012622720897532,-0.033660589060308665,0.019635343618513268
positive_margin,table,0.5,change_minus_equal_late_change,roc_auc,0.002337540906966029,-0.013557737260402103,0.021037868162692822
positive_margin,table,0.5,corrupted_minus_clean,accuracy,-0.04313725490196063,-0.09019607843137256,0.0
positive_margin,table,0.5,change_minus_equal_late_change,accuracy,-0.019607843137254832,-0.05490196078431364,0.007843137254902044
