setting,modality,level,metric,estimate,ci95_low,ci95_high
positive_margin,us,0.25,f1,0.864848325902614,0.803305785123967,0.9193548387096774
positive_margin,us,0.25,brier,0.12208655751206636,0.0866119563208012,0.16135653399201502
positive_margin,us,0.25,log_loss,0.37599644881522143,0.2831980553556237,0.48017370766893847
positive_margin,us,0.5,roc_auc,0.8817204301075269,0.7973352033660589,0.9495091164095372
positive_margin,us,0.5,accuracy,0.8000000000000002,0.7176470588235294,0.8823529411764706
positive_margin,us,0.5,sensitivity,0.8548387096774194,0.7580645161290324,0.9354838709677419
positive_margin,us,0.5,specificity,0.6521739130434783,0.43478260869565216,0.8260869565217391
positive_margin,us,0.5,balanced_accuracy,0.7535063113604488,0.6448106591865358,0.8565918653576438
positive_margin,us,0.5,f1,0.8617886178861789,0.8000000000000002,0.9180327868852459
positive_margin,us,0.5,brier,0.12258253541052516,0.08695434637854614,0.1621468036825034
positive_margin,us,0.5,log_loss,0.37759284544819033,0.28409219488778253,0.483158082993409
positive_margin,us,1.0,roc_auc,0.5476858345021037,0.4260139083683965,0.6686535764375877
positive_margin,us,1.0,accuracy,0.7294117647058824,0.6901960784313724,0.7686274509803921
positive_margin,us,1.0,sensitivity,0.9731182795698925,0.9301075268817205,1.0
positive_margin,us,1.0,specificity,0.07246376811594203,0.0,0.18840579710144925
positive_margin,us,1.0,balanced_accuracy,0.5227910238429172,0.4768583450210378,0.5797101449275363
positive_margin,us,1.0,f1,0.839905464905465,0.8139406889406889,0.8611936009196283
positive_margin,us,1.0,brier,0.23599122286299615,0.19854961218777317,0.27304226518486496
positive_margin,us,1.0,log_loss,5.979851791510721,4.082605168627898,7.805367215298315
positive_margin,us,2.0,roc_auc,0.511921458625526,0.4193110098176719,0.6125525946704067
positive_margin,us,2.0,accuracy,0.7294117647058823,0.7294117647058823,0.7294117647058823
positive_margin,us,2.0,sensitivity,1.0,1.0,1.0
positive_margin,us,2.0,specificity,0.0,0.0,0.0
positive_margin,us,2.0,balanced_accuracy,0.5,0.5,0.5
positive_margin,us,2.0,f1,0.8435374149659864,0.8435374149659864,0.8435374149659864
positive_margin,us,2.0,brier,0.2535947712418301,0.22483660130718955,0.2784313725490196
positive_margin,us,2.0,log_loss,7.75464004405585,6.100627166196879,9.375261677717678
rank0,emg,0.0,roc_auc,0.8800841514726508,0.7917251051893408,0.9495091164095372
rank0,emg,0.0,accuracy,0.823529411764706,0.7529411764705882,0.8941176470588236
rank0,emg,0.0,sensitivity,0.9193548387096774,0.8387096774193549,0.9838709677419355
rank0,emg,0.0,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
rank0,emg,0.0,balanced_accuracy,0.7422861150070125,0.6335904628330995,0.8453716690042076
rank0,emg,0.0,f1,0.8837209302325583,0.8333333333333334,0.9291338582677166
rank0,emg,0.0,brier,0.1166279976577997,0.0811652859985832,0.1557568542389621
rank0,emg,0.0,log_loss,0.36525077112976073,0.26173538708371336,0.48664812491453247
rank0,emg,0.25,roc_auc,0.8749415614773258,0.7828366058906031,0.9471774193548387
rank0,emg,0.25,accuracy,0.8352941176470589,0.7647058823529411,0.9058823529411765
rank0,emg,0.25,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
rank0,emg,0.25,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
rank0,emg,0.25,balanced_accuracy,0.7503506311360448,0.6416549789621318,0.8534361851332398
rank0,emg,0.25,f1,0.8923076923076924,0.8444444444444444,0.9375
rank0,emg,0.25,brier,0.11651687542215743,0.0810128118810524,0.1553640741896577
rank0,emg,0.25,log_loss,0.3636687929663985,0.2612563031524921,0.48471619192008775
rank0,emg,0.5,roc_auc,0.8658251519401589,0.7744214586255259,0.9392239364188875
rank0,emg,0.5,accuracy,0.7529411764705882,0.6588235294117647,0.8352941176470589
rank0,emg,0.5,sensitivity,0.7258064516129034,0.6129032258064516,0.8225806451612904
rank0,emg,0.5,specificity,0.8260869565217391,0.6521739130434783,0.9565217391304349
rank0,emg,0.5,balanced_accuracy,0.7759467040673211,0.6760168302945302,0.8653576437587658
rank0,emg,0.5,f1,0.8108108108108109,0.7289719626168224,0.8813559322033898
rank0,emg,0.5,brier,0.15583130323005392,0.10926120427037243,0.20649973280687473
rank0,emg,0.5,log_loss,0.4592967830584893,0.33336614305532575,0.6005659668396418
rank0,emg,1.0,roc_auc,0.8641888733052827,0.7748948106591865,0.9380551659654044
rank0,emg,1.0,accuracy,0.7176470588235294,0.6235294117647059,0.811764705882353
rank0,emg,1.0,sensitivity,0.6774193548387096,0.5645161290322581,0.7903225806451614
rank0,emg,1.0,specificity,0.8260869565217391,0.6521739130434783,0.9565217391304349
rank0,emg,1.0,balanced_accuracy,0.7517531556802245,0.6518232819074334,0.8436185133239831
rank0,emg,1.0,f1,0.7777777777777778,0.6862745098039215,0.8571428571428571
rank0,emg,1.0,brier,0.17081134118374422,0.12113664505004701,0.2243771463311783
rank0,emg,1.0,log_loss,0.5073671457470176,0.36706601386532417,0.6683881409037572
rank0,emg,2.0,roc_auc,0.8693314633006076,0.7819074333800842,0.9403927068723702
rank0,emg,2.0,accuracy,0.7294117647058823,0.6352941176470588,0.823529411764706
rank0,emg,2.0,sensitivity,0.6935483870967744,0.5806451612903226,0.8064516129032256
rank0,emg,2.0,specificity,0.8260869565217391,0.6521739130434783,0.9565217391304349
rank0,emg,2.0,balanced_accuracy,0.7598176718092566,0.6598877980364657,0.8516830294530152
rank0,emg,2.0,f1,0.7889908256880734,0.6990291262135923,0.8672566371681416
rank0,emg,2.0,brier,0.16613523266593747,0.11770945055176614,0.21847035910205584
rank0,emg,2.0,log_loss,0.49459138431072924,0.35810256987620526,0.6510958930069262
rank0,table,0.0,roc_auc,0.8800841514726508,0.7917251051893408,0.9495091164095372
rank0,table,0.0,accuracy,0.823529411764706,0.7529411764705882,0.8941176470588236
rank0,table,0.0,sensitivity,0.9193548387096774,0.8387096774193549,0.9838709677419355
rank0,table,0.0,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
rank0,table,0.0,balanced_accuracy,0.7422861150070125,0.6335904628330995,0.8453716690042076
rank0,table,0.0,f1,0.8837209302325583,0.8333333333333334,0.9291338582677166
rank0,table,0.0,brier,0.1166279976577997,0.0811652859985832,0.1557568542389621
rank0,table,0.0,log_loss,0.36525077112976073,0.26173538708371336,0.48664812491453247
rank0,table,0.25,roc_auc,0.8770453482935952,0.7942964001870033,0.9429698457222999
rank0,table,0.25,accuracy,0.8078431372549021,0.7411764705882353,0.8745098039215686
rank0,table,0.25,sensitivity,0.9139784946236559,0.8548387096774194,0.962499999999998
rank0,table,0.25,specificity,0.5217391304347826,0.31884057971014496,0.7246376811594203
rank0,table,0.25,balanced_accuracy,0.7178588125292192,0.615585553997195,0.8197843618513324
rank0,table,0.25,f1,0.8740506948522215,0.830446877672763,0.9157948087218265
rank0,table,0.25,brier,0.12036547153179585,0.08536141894374318,0.1584275433476638
rank0,table,0.25,log_loss,0.37022317322823645,0.2727251848760869,0.4832681958201533
rank0,table,0.5,roc_auc,0.8688639551192145,0.7889200561009817,0.9340813464235623
rank0,table,0.5,accuracy,0.7960784313725492,0.7294117647058824,0.8588235294117648
rank0,table,0.5,sensitivity,0.9032258064516129,0.8440860215053764,0.956989247311828
rank0,table,0.5,specificity,0.5072463768115942,0.31884057971014496,0.6956521739130435
rank0,table,0.5,balanced_accuracy,0.7052360916316035,0.6075268817204301,0.803763440860215
rank0,table,0.5,f1,0.8659403539657179,0.823513108968299,0.906242404370258
rank0,table,0.5,brier,0.1261330975473686,0.09296181595066258,0.16175687114053547
rank0,table,0.5,log_loss,0.3843025915942775,0.2931501840912586,0.48634718142548583
rank0,table,1.0,roc_auc,0.8251519401589528,0.7454417952314166,0.895278167367929
rank0,table,1.0,accuracy,0.7843137254901961,0.7254901960784313,0.8392156862745098
rank0,table,1.0,sensitivity,0.9086021505376344,0.8494623655913979,0.956989247311828
rank0,table,1.0,specificity,0.4492753623188406,0.2898550724637681,0.6090579710144876
rank0,table,1.0,balanced_accuracy,0.6789387564282375,0.5938522674146798,0.7648433847592333
rank0,table,1.0,f1,0.8599744272080266,0.8205809140223317,0.8961419591066445
rank0,table,1.0,brier,0.14411620944085593,0.11413329196964912,0.17529316154159313
rank0,table,1.0,log_loss,0.43312616039846635,0.3517911543105015,0.519843474086972
rank0,table,2.0,roc_auc,0.7536231884057972,0.6664329125759701,0.832637914913511
rank0,table,2.0,accuracy,0.7568627450980392,0.7058823529411765,0.8078431372549019
rank0,table,2.0,sensitivity,0.9193548387096774,0.8709677419354839,0.9623655913978495
rank0,table,2.0,specificity,0.31884057971014496,0.1884057971014493,0.463768115942029
rank0,table,2.0,balanced_accuracy,0.6190977092099111,0.5503740065451146,0.6923796166432913
rank0,table,2.0,f1,0.8464713469688595,0.8137729165879717,0.8772974229414368
rank0,table,2.0,brier,0.16754066012862145,0.13865756732883924,0.19692919560222272
rank0,table,2.0,log_loss,0.5104495601327027,0.4309961707502791,0.5910940360452654
rank0,us,0.0,roc_auc,0.8800841514726508,0.7917251051893408,0.9495091164095372
rank0,us,0.0,accuracy,0.823529411764706,0.7529411764705882,0.8941176470588236
rank0,us,0.0,sensitivity,0.9193548387096774,0.8387096774193549,0.9838709677419355
rank0,us,0.0,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
rank0,us,0.0,balanced_accuracy,0.7422861150070125,0.6335904628330995,0.8453716690042076
rank0,us,0.0,f1,0.8837209302325583,0.8333333333333334,0.9291338582677166
rank0,us,0.0,brier,0.1166279976577997,0.0811652859985832,0.1557568542389621
rank0,us,0.0,log_loss,0.36525077112976073,0.26173538708371336,0.48664812491453247
rank0,us,0.25,roc_auc,0.8782141187470781,0.7933613838242168,0.9476390836839644
rank0,us,0.25,accuracy,0.7843137254901961,0.6941176470588236,0.8666666666666667
rank0,us,0.25,sensitivity,0.8333333333333334,0.7365591397849464,0.9193548387096774
rank0,us,0.25,specificity,0.6521739130434783,0.43478260869565216,0.8260869565217391
rank0,us,0.25,balanced_accuracy,0.7427536231884058,0.6342917251051894,0.8482935951379149
rank0,us,0.25,f1,0.8492977464661519,0.7828315009162086,0.9075925185481363
rank0,us,0.25,brier,0.12212635551451828,0.08594250341570048,0.16235204748248738
rank0,us,0.25,log_loss,0.3774442563570348,0.27727346577992595,0.49192274786973456
rank0,us,0.5,roc_auc,0.8798503973819541,0.7945301542776999,0.9488078541374474
rank0,us,0.5,accuracy,0.8000000000000002,0.7176470588235294,0.8823529411764706
rank0,us,0.5,sensitivity,0.8548387096774194,0.7580645161290324,0.9354838709677419
rank0,us,0.5,specificity,0.6521739130434783,0.43478260869565216,0.8260869565217391
rank0,us,0.5,balanced_accuracy,0.7535063113604488,0.6448106591865358,0.8565918653576438
rank0,us,0.5,f1,0.8617886178861789,0.8000000000000002,0.9180327868852459
rank0,us,0.5,brier,0.12238113932033386,0.08627239696740246,0.16250899052174025
rank0,us,0.5,log_loss,0.3785453907971125,0.2783873300877821,0.4941683751605278
rank0,us,1.0,roc_auc,0.5108695652173914,0.39070827489481075,0.6255259467040674
rank0,us,1.0,accuracy,0.7294117647058823,0.7294117647058823,0.7294117647058823
rank0,us,1.0,sensitivity,1.0,1.0,1.0
rank0,us,1.0,specificity,0.0,0.0,0.0
rank0,us,1.0,balanced_accuracy,0.5,0.5,0.5
rank0,us,1.0,f1,0.8435374149659864,0.8435374149659864,0.8435374149659864
rank0,us,1.0,brier,0.227450980392122,0.19607843137254902,0.2601307189541786
rank0,us,1.0,log_loss,4.173831312275333,2.4959675457041173,6.21511143201558
rank0,us,2.0,roc_auc,0.5059607293127629,0.3867461430575035,0.6195652173913043
rank0,us,2.0,accuracy,0.7294117647058823,0.7294117647058823,0.7294117647058823
rank0,us,2.0,sensitivity,1.0,1.0,1.0
rank0,us,2.0,specificity,0.0,0.0,0.0
rank0,us,2.0,balanced_accuracy,0.5,0.5,0.5
rank0,us,2.0,f1,0.8435374149659864,0.8435374149659864,0.8435374149659864
rank0,us,2.0,brier,0.22745098039215686,0.19607843137254907,0.26013071895424833
rank0,us,2.0,log_loss,4.1738313122754125,2.495967545704196,6.215111432015656
